{'ip': '37.209.192.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.39', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '200.192.233.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.77.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '202.144.128.200', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.159.25', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '103.49.81.15', 'other': 'REFUSED', 'type': '4'}
{'ip': '199.19.4.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.188.97.212', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '202.65.32.128', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.156.43', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '130.59.31.43', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.136.100.81', 'other': 'REFUSED', 'type': '4'}
{'ip': '200.1.123.14', 'other': 'REFUSED', 'type': '4'}
{'ip': '81.91.225.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '202.65.32.127', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '84.88.0.162', 'other': 'REFUSED', 'type': '4'}
{'ip': '81.91.225.18', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '213.136.100.83', 'other': 'REFUSED', 'type': '4'}
{'ip': '168.167.98.226', 'other': 'REFUSED', 'type': '4'}
{'ip': '168.167.98.218', 'other': 'REFUSED', 'type': '4'}
{'ip': '111.235.162.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '111.235.164.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '111.235.163.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '111.235.161.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '125.208.32.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '125.208.40.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '42.83.134.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '103.61.60.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '103.61.62.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '203.119.28.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '103.61.61.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '103.61.63.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.8.241.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.8.240.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.8.243.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.8.242.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '125.208.33.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '119.167.248.154', 'other': 'REFUSED', 'type': '4'}
{'ip': '125.208.44.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '125.208.42.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '125.208.43.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '111.1.33.140', 'other': 'REFUSED', 'type': '4'}
{'ip': '111.235.165.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '203.119.27.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '134.159.2.140', 'other': 'REFUSED', 'type': '4'}
{'ip': '216.239.36.105', 'other': 'REFUSED', 'type': '4'}
{'ip': '125.208.34.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '216.239.38.105', 'other': 'REFUSED', 'type': '4'}
{'ip': '182.131.23.22', 'other': 'REFUSED', 'type': '4'}
{'ip': '42.83.133.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '216.239.34.105', 'other': 'REFUSED', 'type': '4'}
{'ip': '125.208.36.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.145.215', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.215', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '43.230.49.6', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.29.206.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.156.217', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '193.29.206.2', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '208.109.17.150', 'other': 'REFUSED', 'type': '4'}
{'ip': '87.98.132.231', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.221.19', 'other': 'REFUSED', 'type': '4'}
{'ip': '192.82.136.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '37.187.75.31', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.89', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '147.28.0.34', 'other': 'REFUSED', 'type': '4'}
{'ip': '149.20.61.87', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.24.64.40', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.46', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '46.165.217.94', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.223', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.217', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.223', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.91.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.231.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.48', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.249.44', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.169.218.40', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.222', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.0.11.107', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.230', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.248.44', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.223', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.215', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.221.20', 'other': 'REFUSED', 'type': '4'}
{'ip': '128.32.136.3', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.145.50', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.50', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.248.221.6', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.0.12.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '54.228.194.18', 'other': 'REFUSED', 'type': '4'}
{'ip': '43.230.49.19', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.226.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.215', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.51', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.130.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.221.3', 'other': 'REFUSED', 'type': '4'}
{'ip': '43.230.49.3', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.224.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '43.230.49.20', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.220', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '209.68.1.11', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.158.47', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '185.24.64.59', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.105.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.47', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.78.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.128.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.224.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.52.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.169.218.44', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.228.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.120.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.54.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.48', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.246.96.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.53.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '128.199.68.43', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.18.249.40', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.220', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '178.172.160.20', 'other': 'REFUSED', 'type': '4'}
{'ip': '192.82.138.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '203.119.88.76', 'other': 'REFUSED', 'type': '4'}
{'ip': '108.59.8.66', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.181.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '195.24.192.34', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '195.24.192.35', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.158.46', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.46', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '103.49.81.6', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.55.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.225.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.169.218.64', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.230', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.249.64', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.52', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.249.59', 'other': 'REFUSED', 'type': '4'}
{'ip': '216.239.60.105', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.102.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.121.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.217.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.18.248.40', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.129.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '195.24.192.17', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '72.0.50.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.17.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.217', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.230', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.89.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.230.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.217.3', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.24.64.44', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.18.248.64', 'other': 'REFUSED', 'type': '4'}
{'ip': '103.49.81.3', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.77.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '200.107.82.100', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '71.163.249.97', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.109.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.208.122.63', 'other': 'NOERROR', 'type': '4'}
{'ip': '200.16.91.228', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.217', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.48', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '200.16.91.226', 'other': 'REFUSED', 'type': '4'}
{'ip': '200.16.90.162', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.0.13.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '81.91.161.80', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.111.11.4', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.169.218.59', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.51', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.208.122.36', 'other': 'NOERROR', 'type': '4'}
{'ip': '78.153.202.4', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.229.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.217.19', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.0.9.69', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.101.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.103.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.194.64.242', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '81.17.240.204', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '81.91.161.84', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.217', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.179.160.68', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.179.160.66', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.156.230', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '41.221.192.220', 'other': 'REFUSED', 'type': '4'}
{'ip': '192.82.135.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '192.42.173.30', 'other': 'NOERROR', 'type': '4'}
{'ip': '156.154.158.222', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.93.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '89.207.190.24', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.52', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '70.40.8.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '72.42.114.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '46.137.111.0', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.51', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.227.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.222', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.47', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.47', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.217', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.223', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '200.12.198.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.16', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '89.207.190.28', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.18.248.59', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.19.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.131.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.95.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.47', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.103', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '81.91.164.5', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.79.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '192.38.7.242', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.50', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '163.178.8.2', 'other': 'NOERROR', 'type': '4'}
{'ip': '81.91.161.99', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.0.0.53', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.123.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '93.125.30.44', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.227.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.50', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '195.253.6.62', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.52', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '193.194.64.243', 'other': 'REFUSED', 'type': '4'}
{'ip': '200.26.199.99', 'other': 'NOERROR', 'type': '4'}
{'ip': '193.176.144.15', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.52', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '195.209.35.70', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.0.9.71', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.251.143.162', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '199.127.196.35', 'other': 'REFUSED', 'type': '4'}
{'ip': '217.23.163.140', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '204.61.216.39', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '169.158.128.136', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '200.12.199.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.217.20', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.42.1.55', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.219.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.88.78.122', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.163.102.222', 'other': 'REFUSED', 'type': '4'}
{'ip': '89.111.135.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '196.7.0.139', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '185.21.168.49', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.21.169.49', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.21.170.49', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.21.169.65', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.21.168.65', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.21.170.65', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.110', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.90', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.26', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.146.106.46', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.159.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.217.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '128.32.136.14', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.156.53', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.169.218.39', 'other': 'REFUSED', 'type': '4'}
{'ip': '43.230.49.21', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.55', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.127.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.54', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.54', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.57', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.248.39', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.53', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '213.184.51.122', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.221.22', 'other': 'REFUSED', 'type': '4'}
{'ip': '128.223.32.35', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '194.0.36.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.56', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '43.230.49.22', 'other': 'REFUSED', 'type': '4'}
{'ip': '128.10.2.5', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.156.62', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.65', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '103.49.81.23', 'other': 'REFUSED', 'type': '4'}
{'ip': '192.5.4.2', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.21.171.49', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.145.59', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.0.4.10', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.61', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '103.49.81.24', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.23.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '43.230.49.24', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.221.24', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.55', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.63', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.0.11.104', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.156.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.63', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '77.72.229.253', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.157.59', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.62', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.64', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.64', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.65', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.35.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.158.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.18.249.57', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.221.21', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.67', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.116.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.18.248.65', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.24.64.65', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.54', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.67', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.63.250.217', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '43.230.49.23', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.65', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.144.68', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.63', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '128.112.129.15', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.157.56', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.157.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.24.64.57', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.60', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.169.218.57', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.169.218.50', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.61', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.67', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.122.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '89.207.184.98', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.0.25.21', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.70', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.59', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.70', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.49.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.53', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.117.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.64', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.66', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.48.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.54', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.68', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.169.218.65', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.64', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.248.57', 'other': 'REFUSED', 'type': '4'}
{'ip': '43.230.49.39', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.125.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.125.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.63', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.36', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '194.0.25.18', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.126.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.68', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.67', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.61', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.229.33', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.158.55', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '103.49.81.21', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.56', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.70', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.56', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '89.207.190.27', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.233.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '213.248.217.22', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.57', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '87.239.127.198', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '212.18.248.50', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.156.61', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '185.24.64.39', 'other': 'REFUSED', 'type': '4'}
{'ip': '193.218.114.2', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.145.57', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.69', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.145.70', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.157.67', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '194.51.3.49', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.49.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.111.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.109.41', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.157.66', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '204.61.216.99', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.22.81.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.51.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.21.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '93.190.128.138', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.32.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.119.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.169.17', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.21', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '195.66.241.178', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.159.53', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.158.57', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '65.22.33.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.144.53', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.159.68', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '156.154.156.68', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '197.253.127.251', 'other': 'REFUSED', 'type': '4'}
{'ip': '81.21.97.155', 'other': 'REFUSED', 'type': '4'}
{'ip': '204.61.216.95', 'other': 'NXDOMAIN', 'type': '1'}
